,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
668,228768,2012-11-10 08:05:19,15,55,,,55,114213,3,0.0,0,1.1,0.0006,4.79,18,190.75,0,4579,1,20,2,0,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,4.0,-1.0,0.0,4.0,-1.0,0.0,4.0,,,,0,,0
669,228773,2013-05-13 14:26:55,5,31,,,219,28685,2,3.0,1,1.61,0.0097,4.69,21,63.0,0,3750,2,14,2,0,1,0,,4871.97,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
670,229537,2013-01-11 17:57:52,24,216,,,216,30548,3,0.0,0,1.79,0.0858,4.79,6,98.78,1,4886,1,78,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
671,229598,2013-01-03 00:20:25,5,219,,,219,75317,3,4.5,1,0.69,0.0322,5.22,4,119.0,0,15588,1,16,1,0,1,1,,62.57,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
672,229747,2013-04-06 12:02:22,31,219,,,100,44375,0,4.0,0,1.95,0.175,4.91,6,138.0,0,22180,1,32,1,0,1,0,,498.18,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
673,230791,2013-01-15 17:14:54,5,219,,,219,136469,4,4.0,1,3.09,0.4756,5.66,2,249.0,0,11846,2,66,8,0,2,1,,134.9,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
674,231055,2012-11-24 12:30:55,5,219,,,219,81671,3,4.5,1,2.89,0.0562,4.99,2,100.0,1,25733,1,0,2,1,1,1,,64.48,0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
675,231208,2013-03-14 20:09:48,5,100,,,219,55816,3,4.5,1,2.2,0.0216,4.56,9,54.0,0,15146,1,14,1,0,1,1,,517.31,0,,,,,,,0.0,0.0,,,,,1.0,0.0,15.0,,,,,,,0.0,0.0,,0,,0
676,231431,2013-02-11 09:45:10,5,219,,,219,58277,3,4.0,0,3.69,0.0627,4.82,19,149.0,0,6443,2,59,2,0,1,1,,634.3,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
677,231765,2013-01-22 16:41:51,14,100,3.42,181.86,59,32015,4,4.5,0,1.1,0.0075,6.21,24,321.61,1,6659,2,207,2,2,2,1,,1915.18,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
678,232690,2012-11-19 10:37:52,5,219,,,219,20843,4,4.5,1,1.79,0.0005,4.99,32,82.0,0,18774,2,37,2,0,1,0,,245.39,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
679,232756,2013-05-29 10:10:03,14,100,,,100,88573,3,4.5,1,1.61,0.1451,5.15,10,201.91,0,519,1,94,2,1,1,1,,177.61,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
680,232812,2013-06-02 15:53:45,5,219,,,219,74086,2,3.0,1,4.33,,4.04,1,23.0,0,4739,3,19,2,1,1,1,,355.2,1,,,,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,5.0,0,,0
681,232905,2012-12-23 21:14:39,16,31,,,219,29044,4,4.5,0,3.53,0.0027,6.01,4,245.32,0,9402,2,41,2,0,1,1,,6058.08,1,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0,,0
682,233118,2013-01-02 18:23:18,5,219,,,219,53805,3,4.0,1,1.61,,4.76,12,89.0,0,24044,1,2,2,0,1,1,,3.63,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
683,233580,2013-04-01 00:39:54,16,31,,,31,46862,3,5.0,0,3.66,0.0029,4.85,15,75.81,0,23591,1,0,2,0,1,0,,148.01,1,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,27.0,,,,0,,0
684,233966,2013-02-04 14:10:23,5,219,,,219,68420,3,3.5,0,3.04,0.0512,4.94,4,31.0,1,8192,3,50,1,2,1,0,,229.67,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,25.0,,,,,,,1.0,0.0,12.0,0,,0
685,235116,2013-04-05 12:43:26,16,31,,,31,138702,4,4.0,0,3.89,0.0293,5.06,22,152.05,0,5078,3,20,3,0,1,1,,224.06,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,17.0,0.0,0.0,,,,,0,,0
686,235751,2012-11-26 21:33:13,5,219,,,219,44170,4,4.5,1,3.89,0.1091,5.45,2,189.0,0,9358,1,11,2,0,1,1,,105.57,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
687,235954,2013-03-25 08:31:32,5,219,,,219,67259,3,4.5,1,1.39,0.0093,5.15,25,110.0,0,24026,2,39,2,0,1,1,,220.87,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
688,236000,2013-05-27 12:58:47,16,31,,,31,89261,0,0.0,0,0.69,,4.58,25,129.3,0,9048,1,2,1,1,1,0,,58.91,0,,,,,,,,,,,,,-1.0,0.0,10.0,,,,,0.0,,,,,0,,0
689,236291,2013-05-04 19:05:15,14,100,,,219,54445,3,4.5,1,3.14,0.0154,5.09,4,92.26,0,7714,1,14,2,1,1,1,,133.28,0,,,,,,,-1.0,0.0,9.0,,,,,,,,,,,,,-1.0,0.0,9.0,0,,0
690,236411,2013-01-26 06:45:55,14,100,,,100,124184,3,4.5,1,0.69,0.0178,4.97,21,128.26,0,9695,1,0,2,4,2,1,,53.33,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,7.0,0,,0
691,236439,2013-01-28 19:38:05,5,219,,,59,58978,3,4.5,1,3.91,0.1278,4.91,31,76.0,1,13083,7,7,2,0,1,0,,1711.19,0,,,,1.0,0.0,41.0,-1.0,0.0,14.0,,,,,,,,,,,,,,,,0,,0
692,236507,2013-03-03 07:02:09,5,219,,,219,113229,5,4.5,1,4.04,,5.99,21,389.0,0,5624,7,112,2,0,1,0,,1223.07,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
693,236833,2012-12-13 10:52:41,5,219,,,219,93974,4,4.5,1,5.17,0.3128,5.71,20,152.0,0,9402,1,2,2,0,1,1,,2497.65,1,,,,,1.0,,0.0,0.0,,,,,0.0,0.0,16.0,,,,,,,0.0,0.0,,0,,0
694,237329,2013-02-25 09:47:23,15,55,,,55,45367,4,4.5,1,3.95,,5.03,13,253.26,0,923,1,1,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
695,237393,2012-11-23 13:05:10,5,219,4.0,252.43,39,113582,4,4.0,1,4.19,0.0682,5.58,35,204.0,1,15122,5,115,2,0,1,0,,8575.55,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
696,237682,2013-01-09 16:26:02,14,100,3.5,137.58,100,112168,3,4.0,1,1.1,0.0131,4.99,18,134.67,0,22132,3,42,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
697,238031,2013-01-25 00:39:15,32,220,,,55,33834,4,4.5,0,3.87,0.0479,5.04,3,187.64,0,11244,1,75,2,2,1,0,,10358.13,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
698,238138,2012-11-15 08:12:45,5,219,,,219,1230,3,3.5,0,5.83,0.6808,5.75,23,249.0,0,24700,2,17,1,1,1,0,,1031.41,1,,,,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,0,,0
699,238417,2013-03-01 05:28:50,5,219,,,219,110728,4,4.0,1,1.1,0.032,5.06,16,119.0,0,4687,2,0,2,0,1,1,,96.58,0,,,,,,,,-1.0,,,,,,,,,,,,,,,-1.0,,0,,0
700,238685,2013-06-12 09:55:31,24,216,,,39,69022,4,4.0,0,4.51,,0.0,10,245.56,0,6879,1,6,1,0,1,0,,,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
701,238774,2013-01-12 15:08:52,5,219,,,219,118002,2,3.0,1,2.64,0.0308,4.37,13,75.0,0,4467,3,6,1,1,1,1,,100.59,0,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,15.0,,,,,,,-1.0,0.0,15.0,0,,0
702,239114,2012-11-12 13:51:47,18,129,,,215,37229,3,4.0,0,6.03,0.5964,4.68,32,71.18,1,10778,3,9,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,8.0,,,,0.0,0.0,,,,,0,,0
703,239420,2013-05-11 21:12:22,5,219,,,219,41843,3,4.0,1,2.2,0.16399999999999998,4.63,2,99.0,0,16799,1,0,2,0,1,1,,1331.19,0,,,,-1.0,0.0,10.0,0.0,0.0,,,,,-1.0,0.0,10.0,,,,,,,-1.0,0.0,10.0,0,,0
704,239978,2013-06-15 20:56:40,5,219,,,219,127383,2,4.0,1,0.69,0.0064,0.0,29,68.0,0,11468,2,90,2,0,1,1,,107.09,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
705,240186,2013-01-23 04:28:44,5,219,,,219,127859,2,2.5,1,2.2,0.0489,4.8,13,220.0,0,5975,1,75,1,0,1,0,,141.22,0,,,,1.0,0.0,13.0,,1.0,,,,,,,,,,,,,,1.0,0.0,13.0,0,,0
706,240553,2013-05-26 07:26:45,5,219,,,219,11401,3,3.0,1,1.61,,4.71,20,125.0,0,21891,1,218,1,0,1,0,,352.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
707,240629,2013-03-20 08:45:20,11,103,,,103,56615,5,5.0,1,4.29,0.2162,5.87,25,319.98,0,18191,1,0,1,0,1,0,,,0,,,,0.0,0.0,,,1.0,,-1.0,0.0,12.0,,,,,,,,,,,,,0,,0
708,240909,2012-11-15 13:32:42,5,219,2.65,257.13,219,93257,0,4.5,1,3.09,0.1053,4.55,23,98.0,0,14570,4,32,1,0,1,0,,375.52,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
709,241063,2013-06-03 17:49:29,5,219,,,219,8085,4,4.5,1,4.91,0.6724,0.0,4,229.0,0,4045,1,11,2,0,1,1,-17.4278,320.28,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
710,241420,2013-06-13 21:13:42,5,219,,,219,73738,3,4.5,1,1.39,0.0883,0.0,7,174.0,0,7082,2,35,2,1,1,1,,219.83,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
711,241436,2013-01-09 10:28:07,26,39,,,157,56775,5,4.5,0,3.14,0.106,5.67,9,207.01,0,4510,1,120,2,0,1,1,-13.3475,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
712,241857,2013-06-08 20:20:34,5,219,,,219,135565,3,3.5,1,0.69,0.0001,0.0,15,97.0,1,8347,4,4,2,0,1,0,,199.3,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
713,242373,2013-03-24 13:11:46,12,55,,,55,19575,4,4.0,1,5.38,0.1935,5.43,8,164.98,1,12231,1,5,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
714,242384,2013-04-05 13:36:36,7,100,,,219,66736,3,4.0,1,2.08,,5.29,26,161.16,0,22088,1,32,2,0,2,0,,185.54,0,,,,-1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
715,242531,2013-01-29 21:21:48,5,219,,,219,21469,4,4.5,0,3.47,0.1683,5.25,6,216.0,1,14366,2,179,2,0,1,1,-21.1538,200.06,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
716,242909,2013-06-22 11:30:38,5,219,,,100,69149,2,3.0,0,4.14,0.1333,0.0,8,115.0,0,17311,2,13,2,0,1,1,,294.88,1,,,,,,,,,,,,,1.0,0.0,30.0,,,,,,,1.0,0.0,30.0,0,,0
717,242964,2013-06-22 16:25:36,9,59,,,59,39048,5,4.5,0,5.01,0.2843,0.0,3,225.78,1,11205,7,176,2,3,1,0,,789.71,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
718,243448,2013-05-23 18:52:31,5,219,,,219,123382,3,4.0,1,2.64,,5.24,35,139.0,0,26307,1,5,2,0,1,0,,83.12,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
719,243622,2013-06-18 17:19:41,5,219,,,219,120497,5,4.5,0,5.34,0.0152,0.0,7,495.0,0,4562,1,4,1,0,1,1,,214.91,1,1.0,0.0,15.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,25.0,0,,0
720,243751,2012-12-25 17:55:22,5,219,,,219,75778,4,4.5,1,2.4,0.0258,5.71,29,219.0,0,27730,2,17,3,0,1,1,,1207.76,1,,,,0.0,0.0,4.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
721,243846,2013-06-26 19:10:51,5,219,,,219,12977,3,4.0,1,1.79,0.0091,0.0,8,112.0,0,13006,3,8,1,1,1,1,,100.11,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
722,244453,2013-02-10 17:42:18,5,219,,,219,33439,5,4.0,0,5.24,0.5353,5.83,31,499.0,0,25426,1,34,2,0,1,1,-11.3753,1138.76,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,2.0,0,,0
723,245091,2012-11-09 09:52:31,26,39,,,219,30986,2,3.5,1,2.48,0.0039,4.77,10,89.02,0,9402,3,2,3,0,3,0,,,1,,,,0.0,0.0,,0.0,0.0,9.0,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,7.0,0,,0
724,245169,2013-04-23 23:28:32,32,220,,,220,127066,5,4.0,1,4.57,0.4201,5.44,3,240.07,0,16269,2,10,1,0,1,1,,406.59,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
725,245187,2013-02-13 17:48:55,5,219,,,219,81465,4,4.5,1,4.43,0.0489,5.25,21,102.0,0,18774,3,1,2,0,1,1,,514.41,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
726,245450,2013-02-10 19:59:18,32,220,,,216,86788,5,5.0,1,3.47,0.0517,5.11,25,150.66,1,1404,5,91,2,0,1,0,,4450.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
727,245532,2013-05-05 13:48:01,5,219,,,219,29517,2,4.0,1,1.61,0.0044,4.67,26,82.0,0,18774,1,52,2,0,1,0,,1715.21,0,,,,0.0,0.0,,0.0,0.0,10.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
728,245901,2013-02-28 11:35:30,5,219,,,219,38312,3,4.0,1,0.69,0.0059,4.69,4,89.0,0,11537,2,4,1,0,1,0,,850.89,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
729,246086,2012-12-25 19:35:28,5,219,,,219,97061,2,3.5,1,0.69,0.0025,4.94,21,149.0,0,3073,1,7,1,0,1,0,,228.19,0,,,,,,,,1.0,,,,,-1.0,0.0,26.0,,,,,,,-1.0,0.0,26.0,0,,0
730,246200,2013-05-14 14:11:52,18,129,,,219,61529,4,4.5,1,5.7,0.1596,5.81,32,239.02,1,4562,7,87,2,0,1,0,,3880.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
731,246582,2013-06-28 11:41:21,24,216,,,117,10843,4,4.0,0,2.89,0.1475,0.0,28,50.68,0,3848,3,16,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
732,246595,2013-02-01 11:30:07,14,100,,,100,50943,2,3.0,0,1.39,,4.57,6,90.32,0,24650,1,14,2,1,1,1,-26.3243,301.6,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
733,246921,2013-06-20 09:20:43,5,219,,,219,65974,3,4.0,1,1.95,0.9029,0.0,29,239.0,0,20853,2,8,1,0,1,1,,196.32,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
734,248027,2013-04-11 14:17:00,14,100,,,219,83806,4,4.0,1,3.18,0.3483,5.89,13,449.28,0,12588,5,111,2,0,1,0,,1070.32,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
735,248040,2013-04-02 14:24:20,22,92,,,15,35509,5,4.5,1,0.0,0.0462,5.87,1,215.82,0,11461,3,6,2,0,2,0,,,0,,,,,1.0,,,,,-1.0,0.0,9.0,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
736,248141,2013-04-24 16:50:29,15,55,,,73,110164,3,4.5,1,3.85,0.0375,4.87,32,85.51,0,18367,1,94,1,0,7,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
737,248173,2013-02-18 14:09:07,5,219,,,219,69184,4,4.0,1,5.18,0.3126,5.61,14,229.0,0,9402,3,10,1,0,1,1,,679.46,0,,,,0.0,0.0,33.0,0.0,0.0,33.0,,,,0.0,0.0,33.0,,,,,,,0.0,0.0,33.0,0,,0
738,248418,2013-02-18 11:42:36,5,219,,,219,83430,4,4.5,0,2.77,0.0362,6.14,13,374.0,1,12588,2,4,2,0,1,1,,35.57,1,,,,-1.0,0.0,6.0,-1.0,1.0,5.0,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,0,,0
739,248493,2013-05-10 12:02:03,14,100,,,219,52734,3,3.5,1,2.2,0.1147,5.16,2,238.61,0,13164,1,1,2,0,1,1,,172.03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
740,248775,2013-03-15 10:40:54,5,219,,,219,34337,2,3.0,1,0.69,0.0181,4.56,3,110.0,0,22162,1,0,2,0,1,1,,92.98,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
741,249911,2013-03-18 15:36:15,5,219,3.0,126.8,219,19500,3,3.0,1,2.77,,4.92,31,98.0,0,682,1,40,2,0,1,1,,139.91,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
742,249954,2013-06-25 21:14:33,5,219,,,219,139366,4,4.5,0,5.8,0.6034,0.0,29,329.0,0,24700,1,10,2,0,1,1,,30.26,0,0.0,0.0,13.0,0.0,0.0,18.0,,,,0.0,0.0,13.0,0.0,0.0,13.0,,,,,,,0.0,0.0,13.0,0,,0
743,250252,2013-02-04 19:05:42,14,100,,,59,45723,4,4.5,0,5.0,0.337,5.61,24,230.28,0,12710,2,13,2,0,1,0,-30.7605,2827.88,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
744,250640,2013-01-21 11:13:57,5,219,,,219,29593,4,4.0,0,3.58,,5.77,25,399.0,0,23860,1,184,2,0,1,0,,1058.83,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
745,251672,2012-12-06 14:36:18,5,219,3.5,271.83,219,79726,2,4.0,1,2.3,0.2733,4.36,1,85.0,0,6968,1,71,2,0,1,1,,53.99,1,,,,,,,,,,,,,,,,,,,,,,,,,1,94.87,1
746,252330,2013-02-26 19:03:21,11,103,,,103,101545,4,4.0,0,4.04,0.0516,4.65,32,74.25,0,23245,4,64,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
747,252333,2013-06-07 19:35:34,1,13,,,215,111723,5,4.5,1,0.69,,0.0,27,494.23,1,18499,7,25,2,2,2,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
748,252367,2013-04-08 14:25:08,14,100,,,100,7790,2,4.0,1,1.39,0.0134,4.65,33,151.49,0,13927,2,46,2,1,1,1,,3.59,1,,,,,,,,,,,,,-1.0,0.0,6.0,,,,,,,,,,0,,0
749,252433,2013-06-27 16:52:51,26,39,,,98,554,3,4.0,0,3.87,0.1816,0.0,14,150.01,0,25298,2,50,2,0,1,1,,,1,,,,-1.0,0.0,39.0,1.0,0.0,49.0,-1.0,0.0,28.0,-1.0,0.0,14.0,,,,,,,,,,0,,0
750,252631,2012-12-05 09:00:35,18,129,,,70,129979,4,0.0,0,4.98,0.1247,5.6,27,155.49,0,25423,4,167,2,0,1,0,,1437.1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
751,253024,2012-12-05 03:41:02,5,178,,,178,36213,5,4.5,1,0.0,0.0422,5.13,8,130.0,0,24818,1,1,1,0,1,1,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
752,253297,2013-06-05 01:22:15,5,205,,,219,35511,2,4.0,1,1.1,,0.0,10,110.0,0,7384,1,22,2,1,1,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
753,253315,2012-11-21 15:29:44,5,219,,,219,139557,4,4.5,1,3.04,0.2593,4.96,6,89.0,0,16823,1,0,1,0,1,0,,1135.99,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
754,253838,2013-03-04 06:20:46,11,129,,,103,17447,4,3.5,0,4.23,0.2108,4.74,19,125.83,1,8007,2,34,2,0,1,0,,11406.12,0,,,,0.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,13.0,,1.0,,,,,,,,,,,0,,0
755,254377,2013-04-13 22:24:31,5,219,,,100,63519,2,2.5,0,3.18,0.0178,4.31,30,58.0,0,6948,2,57,2,2,1,0,,2249.03,1,,,,,,,,,,,,,-1.0,0.0,44.0,,,,,,,-1.0,0.0,44.0,0,,0
756,254735,2013-03-09 20:25:15,5,219,,,219,24519,3,4.0,1,3.53,0.0255,5.06,8,166.0,1,17713,8,118,2,2,1,0,,763.86,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
757,254834,2012-12-05 12:33:32,5,219,,,219,6439,5,4.5,1,5.78,0.1722,6.16,36,227.0,0,4562,1,43,2,1,1,1,,205.61,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
758,254960,2012-11-18 20:06:35,4,50,,,50,24450,3,0.0,0,4.82,0.0928,4.6,29,97.36,0,6156,1,3,2,0,1,0,,542.81,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
759,255292,2013-04-27 00:57:29,5,219,,,219,55127,5,4.5,1,5.13,0.1949,6.21,22,425.0,0,9402,1,1,2,0,1,0,,24.04,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
760,255474,2012-11-19 08:32:08,5,219,,,219,63443,3,4.5,1,3.33,0.2719,4.92,13,110.0,0,20193,1,16,2,0,2,0,,739.45,0,,,,,,,0.0,0.0,,,,,0.0,0.0,8.0,,,,,,,,,,1,247.88,1
761,255499,2013-01-08 03:28:47,5,219,,,219,67638,4,5.0,1,2.64,0.007,5.33,28,114.0,0,3694,1,11,1,1,1,1,,88.32,0,,,,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
762,255956,2012-11-28 06:22:54,5,219,,,219,100029,0,3.0,0,3.18,,5.28,20,249.0,0,24847,2,7,1,0,1,0,,0.64,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
763,256179,2013-06-12 19:19:19,15,55,,,32,35086,3,4.0,1,4.53,0.4042,0.0,33,248.79,0,11783,7,69,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
764,256869,2013-05-28 08:03:39,5,219,,,219,98457,4,4.5,0,4.79,0.3432,5.62,19,271.0,1,17759,3,51,3,0,1,1,,1191.77,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
765,257285,2013-06-12 18:45:31,14,100,,,219,121281,3,3.5,1,0.69,0.0443,0.0,28,135.44,0,27620,1,5,2,0,1,0,,2237.47,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
766,257520,2013-06-11 08:31:08,5,219,,,219,87863,4,4.0,1,2.71,0.1735,0.0,2,60.0,1,19314,5,79,2,0,1,0,,360.06,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
767,257976,2012-11-19 09:20:42,17,98,,,39,47842,2,2.5,0,4.54,0.1071,4.8,30,89.44,0,15122,4,75,1,0,1,1,,,1,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,,,,,,,,,,,0,,0
768,257982,2013-03-16 10:51:59,18,129,,,129,129372,3,4.0,1,2.56,0.2872,4.73,3,74.54,1,3498,3,20,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
769,258027,2013-04-06 16:48:57,24,216,,,99,14938,3,4.0,0,6.1,0.2886,5.42,32,175.28,1,23431,2,21,2,0,1,1,,,0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0,,0
770,258039,2012-11-19 16:56:01,5,33,,,219,86912,3,4.5,1,1.79,0.0129,5.34,36,99.0,0,1721,1,3,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
771,258074,2012-11-27 08:07:58,5,219,,,219,86217,3,4.5,1,2.64,0.2618,5.15,8,109.0,0,15040,1,3,3,0,1,1,,70.35,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,18.0,,,,,,,0.0,0.0,,0,,0
772,258153,2012-12-28 21:17:27,5,219,,,219,97522,3,3.0,1,1.1,0.1245,4.44,6,66.0,0,20570,1,1,2,1,1,1,,91.04,0,,,,0.0,0.0,,1.0,0.0,19.0,,,,0.0,0.0,,,,,,,,0.0,0.0,9.0,0,,0
773,258408,2013-04-12 14:18:53,5,219,,,219,85562,4,4.5,1,0.69,,5.12,8,149.0,0,23954,1,1,2,0,1,1,,207.79,0,,,,0.0,0.0,,0.0,-1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
774,259560,2013-03-17 11:27:02,5,219,,,219,105642,3,4.5,1,3.61,0.054000000000000006,4.52,27,119.0,0,20551,3,16,2,3,1,0,,,0,,,,0.0,1.0,,-1.0,0.0,3.0,,,,,,,,,,,,,0.0,0.0,,0,,0
775,259655,2013-05-10 08:22:28,5,219,,,219,97557,4,4.0,1,0.69,0.0949,5.01,2,140.0,0,5537,1,12,1,3,1,0,,546.56,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
776,259758,2013-05-16 03:10:19,5,214,,,15,105318,5,4.5,1,4.65,0.04,5.66,1,157.0,0,8660,4,3,2,0,1,0,,,0,,,,1.0,0.0,9.0,,,,0.0,0.0,30.0,0.0,1.0,24.0,,,,,,,,,,0,,0
777,259811,2012-12-13 15:54:47,15,55,,,219,103235,2,3.5,1,1.39,0.0027,4.62,10,59.62,0,7434,2,28,2,0,2,1,,,1,,,,,,,0.0,0.0,,,,,-1.0,0.0,15.0,,,,,,,-1.0,0.0,15.0,1,,0
